layer_name,target_fro_norm,raw_fro_norm,delta_fro_norm,raw_fro_ratio,delta_fro_ratio,raw_spectral_ratio,faithfulness_mse,target_singular_values,raw_singular_values,run_name,depth,architecture,replicate,checkpoint_step,top1_component_strength_frac,top3_component_strength_frac,raw_under_scaling_gap,delta_support_gap
hidden_layers.2,1.8097658157348633,1.8217805624008179,0.013030581176280975,1.0066388845443726,0.007200147490948439,1.0052969455718994,4.24490099248942e-05,"[1.5382667779922485, 0.9534082412719727]","[1.5464149713516235, 0.9630606770515442]",exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,40000,0.4876056909561157,0.9186073541641235,-0.006638884544372559,0.007200147490948439
linear1,1.6596964597702026,1.6628183126449585,0.11117848008871078,1.0018810033798218,0.06698723882436752,1.0026755332946777,0.0012360654072836041,"[1.2354940176010132, 1.108217716217041]","[1.2387996912002563, 1.1092071533203125]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,5000,0.24924972653388977,0.7367874979972839,-0.0018810033798217773,0.06698723882436752
linear2,1.6596964597702026,1.662818431854248,0.11117848008871078,1.0018810033798218,0.06698723882436752,1.0026754140853882,0.0012360654072836041,"[1.2354941368103027, 1.1082175970077515]","[1.2387995719909668, 1.1092071533203125]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,5000,0.24924972653388977,0.7367874979972839,-0.0018810033798217773,0.06698723882436752
hidden_layers.0,1.506945252418518,1.5091309547424316,0.004428942687809467,1.0014504194259644,0.0029390202835202217,1.002631425857544,4.903883564111311e-06,"[1.1514911651611328, 0.9720866084098816]","[1.1545212268829346, 0.9718831777572632]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,5000,0.5373926758766174,0.9930946230888367,-0.0014504194259643555,0.0029390202835202217
hidden_layers.1,1.4924083948135376,1.4926445484161377,0.0068062604404985905,1.0001581907272339,0.004560588393360376,1.000259280204773,1.1581294529605657e-05,"[1.1197714805603027, 0.9866077303886414]","[1.1200617551803589, 0.9866353273391724]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,5000,0.5148786306381226,0.9907386302947998,-0.00015819072723388672,0.004560588393360376
hidden_layers.2,1.7536572217941284,1.749307632446289,0.008791018277406693,0.9975197315216064,0.005012962501496077,0.9985683560371399,1.9320499632158317e-05,"[1.364236831665039, 1.101894497871399]","[1.362283706665039, 1.0973879098892212]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,5000,0.543413519859314,0.9877380728721619,0.0024802684783935547,0.005012962501496077
hidden_layers.3,1.5397075414657593,1.541978359222412,0.003000183729454875,1.0014748573303223,0.0019485412631183863,1.0006895065307617,2.250275883852737e-06,"[1.2294044494628906, 0.9269648194313049]","[1.2302521467208862, 0.929611086845398]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,5000,0.4998796582221985,0.9908251762390137,-0.0014748573303222656,0.0019485412631183863
linear1,1.6596964597702026,1.6752134561538696,0.09827025234699249,1.0093493461608887,0.05920977517962456,1.0078401565551758,0.00096570432651788,"[1.2354940176010132, 1.108217716217041]","[1.2451804876327515, 1.1206541061401367]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,10000,0.2395765781402588,0.7111578583717346,-0.009349346160888672,0.05920977517962456
linear2,1.6596964597702026,1.6752134561538696,0.09827025234699249,1.0093493461608887,0.05920977517962456,1.0078400373458862,0.00096570432651788,"[1.2354941368103027, 1.1082175970077515]","[1.2451804876327515, 1.1206542253494263]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,10000,0.2395765781402588,0.7111578583717346,-0.009349346160888672,0.05920977517962456
hidden_layers.0,1.506945252418518,1.511408805847168,0.005502326413989067,1.0029619932174683,0.0036513113882392645,1.0035125017166138,7.568898581666872e-06,"[1.1514911651611328, 0.9720866084098816]","[1.1555358171463013, 0.9742143750190735]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,10000,0.5319338440895081,0.9807432889938354,-0.0029619932174682617,0.0036513113882392645
hidden_layers.1,1.4924083948135376,1.496996521949768,0.00898616574704647,1.003074288368225,0.00602125097066164,1.0051393508911133,2.018779377976898e-05,"[1.1197714805603027, 0.9866077303886414]","[1.1255264282226562, 0.9870100021362305]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,10000,0.5044954419136047,0.956771194934845,-0.0030742883682250977,0.00602125097066164
hidden_layers.2,1.7536572217941284,1.7644968032836914,0.012586993165314198,1.0061811208724976,0.007177567575126886,1.0057482719421387,3.960809772252105e-05,"[1.364236831665039, 1.101894497871399]","[1.3720788955688477, 1.10943603515625]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,10000,0.5283099412918091,0.9732431173324585,-0.006181120872497559,0.007177567575126886
hidden_layers.3,1.5397075414657593,1.5407928228378296,0.0019378727301955223,1.0007048845291138,0.0012585979420691729,1.0005266666412354,9.388377293362282e-07,"[1.2294044494628906, 0.9269648194313049]","[1.2300519943237305, 0.927908718585968]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,10000,0.4866122901439667,0.9711177945137024,-0.0007048845291137695,0.0012585979420691729
linear1,1.6596964597702026,1.6865382194519043,0.10419371724128723,1.0161726474761963,0.0627787783741951,1.015282154083252,0.0010856331791728735,"[1.2354940176010132, 1.108217716217041]","[1.2543751001358032, 1.127366065979004]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,15000,0.23879501223564148,0.709475040435791,-0.01617264747619629,0.0627787783741951
linear2,1.6596964597702026,1.6865382194519043,0.10419371724128723,1.0161726474761963,0.0627787783741951,1.015282154083252,0.0010856331791728735,"[1.2354941368103027, 1.1082175970077515]","[1.2543752193450928, 1.127366065979004]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,15000,0.23879501223564148,0.709475040435791,-0.01617264747619629,0.0627787783741951
hidden_layers.0,1.506945252418518,1.50740647315979,0.0054711392149329185,1.0003060102462769,0.003630615770816803,1.0017809867858887,7.483340596081689e-06,"[1.1514911651611328, 0.9720866084098816]","[1.153541922569275, 0.9703686237335205]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,15000,0.5207502245903015,0.9470820426940918,-0.00030601024627685547,0.003630615770816803
hidden_layers.1,1.4924083948135376,1.4974781274795532,0.005907449405640364,1.003396987915039,0.003958332818001509,1.0016067028045654,8.72448981681373e-06,"[1.1197714805603027, 0.9866077303886414]","[1.1215705871582031, 0.9922299981117249]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,15000,0.49099382758140564,0.9452306628227234,-0.0033969879150390625,0.003958332818001509
hidden_layers.2,1.7536572217941284,1.7541159391403198,0.010957295075058937,1.0002615451812744,0.006248253397643566,1.001160740852356,3.001557706738822e-05,"[1.364236831665039, 1.101894497871399]","[1.365820288658142, 1.1006624698638916]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,15000,0.5240618586540222,0.953046977519989,-0.00026154518127441406,0.006248253397643566
hidden_layers.3,1.5397075414657593,1.5474761724472046,0.008149083703756332,1.0050455331802368,0.005292617715895176,1.0062000751495361,1.6601890820311382e-05,"[1.2294044494628906, 0.9269648194313049]","[1.2370268106460571, 0.9297563433647156]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,15000,0.4780624806880951,0.9475262761116028,-0.005045533180236816,0.005292617715895176
linear1,1.6596964597702026,1.673713207244873,0.11682527512311935,1.008445382118225,0.07038954645395279,1.006617546081543,0.0013648144667968154,"[1.2354940176010132, 1.108217716217041]","[1.2436699867248535, 1.1200898885726929]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,20000,0.23748116195201874,0.7027124166488647,-0.008445382118225098,0.07038954645395279
linear2,1.6596964597702026,1.673713207244873,0.11682527512311935,1.008445382118225,0.07038954645395279,1.0066174268722534,0.0013648144667968154,"[1.2354941368103027, 1.1082175970077515]","[1.243669867515564, 1.1200898885726929]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,20000,0.23748116195201874,0.7027124166488647,-0.008445382118225098,0.07038954645395279
hidden_layers.0,1.506945252418518,1.5152860879898071,0.013307111337780952,1.0055348873138428,0.008830520324409008,1.0084669589996338,4.426980740390718e-05,"[1.1514911651611328, 0.9720866084098816]","[1.161240816116333, 0.9734533429145813]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,20000,0.5081380009651184,0.9363623261451721,-0.0055348873138427734,0.008830520324409008
hidden_layers.1,1.4924083948135376,1.5020015239715576,0.010455588810145855,1.0064280033111572,0.007005849853157997,1.008012056350708,2.7329835575073957e-05,"[1.1197714805603027, 0.9866077303886414]","[1.1287431716918945, 0.9909325242042542]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,20000,0.4900320768356323,0.9401717782020569,-0.0064280033111572266,0.007005849853157997
hidden_layers.2,1.7536572217941284,1.7644858360290527,0.01268904097378254,1.006174921989441,0.007235758937895298,1.003618597984314,4.025294038001448e-05,"[1.364236831665039, 1.101894497871399]","[1.369173526763916, 1.1130024194717407]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,20000,0.5104914903640747,0.9319900870323181,-0.006174921989440918,0.007235758937895298
hidden_layers.3,1.5397075414657593,1.5498437881469727,0.010717890225350857,1.0065832138061523,0.006960990838706493,1.0050173997879028,2.8718293833662756e-05,"[1.2294044494628906, 0.9269648194313049]","[1.2355728149414062, 0.935615062713623]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,20000,0.4791232645511627,0.9315471053123474,-0.006583213806152344,0.006960990838706493
linear1,1.6596964597702026,1.6776745319366455,0.11816855520009995,1.0108321905136108,0.07119889557361603,1.0080442428588867,0.0013963807141408324,"[1.2354940176010132, 1.108217716217041]","[1.2454326152801514, 1.1240507364273071]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,25000,0.23565202951431274,0.7028807401657104,-0.01083219051361084,0.07119889557361603
linear2,1.6596964597702026,1.6776745319366455,0.11816855520009995,1.0108321905136108,0.07119889557361603,1.0080442428588867,0.0013963807141408324,"[1.2354941368103027, 1.1082175970077515]","[1.245432734489441, 1.1240506172180176]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,25000,0.23565202951431274,0.7028807401657104,-0.01083219051361084,0.07119889557361603
hidden_layers.0,1.506945252418518,1.5171546936035156,0.011175036430358887,1.00677490234375,0.007415688596665859,1.0086075067520142,3.122035923297517e-05,"[1.1514911651611328, 0.9720866084098816]","[1.1614025831222534, 0.9761671423912048]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,25000,0.5087655782699585,0.9367161989212036,-0.00677490234375,0.007415688596665859
hidden_layers.1,1.4924083948135376,1.4981436729431152,0.006419302895665169,1.0038429498672485,0.004301304463297129,1.0036423206329346,1.030186285788659e-05,"[1.1197714805603027, 0.9866077303886414]","[1.1238499879837036, 0.9906540513038635]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,25000,0.48740121722221375,0.9372347593307495,-0.003842949867248535,0.004301304463297129
hidden_layers.2,1.7536572217941284,1.759257435798645,0.009909105487167835,1.0031934976577759,0.005650537088513374,0.9999194145202637,2.4547591237933375e-05,"[1.364236831665039, 1.101894497871399]","[1.3641269207000732, 1.1109206676483154]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,25000,0.5077076554298401,0.9283314347267151,-0.003193497657775879,0.005650537088513374
hidden_layers.3,1.5397075414657593,1.5522739887237549,0.013651730492711067,1.0081615447998047,0.008866444230079651,1.008516788482666,4.6592434955528006e-05,"[1.2294044494628906, 0.9269648194313049]","[1.239875078201294, 0.9339509010314941]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,25000,0.46594226360321045,0.9221736192703247,-0.008161544799804688,0.008866444230079651
linear1,1.6596964597702026,1.67908775806427,0.12464094907045364,1.0116835832595825,0.07509864121675491,1.0080947875976562,0.0015535366255789995,"[1.2354940176010132, 1.108217716217041]","[1.245495080947876, 1.1260896921157837]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,30000,0.23681320250034332,0.7023261189460754,-0.01168358325958252,0.07509864121675491
linear2,1.6596964597702026,1.6790878772735596,0.12464094907045364,1.011683702468872,0.07509864121675491,1.0080946683883667,0.0015535366255789995,"[1.2354941368103027, 1.1082175970077515]","[1.245495080947876, 1.1260896921157837]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,30000,0.23681320250034332,0.7023261189460754,-0.01168370246887207,0.07509864121675491
hidden_layers.0,1.506945252418518,1.5146310329437256,0.00971940252929926,1.0051002502441406,0.006449738517403603,1.0077742338180542,2.361669612582773e-05,"[1.1514911651611328, 0.9720866084098816]","[1.1604430675506592, 0.9733853340148926]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,30000,0.5069352984428406,0.9350431561470032,-0.005100250244140625,0.006449738517403603
hidden_layers.1,1.4924083948135376,1.5014617443084717,0.009593556635081768,1.0060663223266602,0.00642823800444603,1.0047932863235474,2.3009080905467272e-05,"[1.1197714805603027, 0.9866077303886414]","[1.1251388788223267, 0.9942081570625305]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,30000,0.4870682656764984,0.9391949772834778,-0.006066322326660156,0.00642823800444603
hidden_layers.2,1.7536572217941284,1.7601163387298584,0.008776567876338959,1.0036832094192505,0.005004722625017166,1.0009604692459106,1.9257035091868602e-05,"[1.364236831665039, 1.101894497871399]","[1.3655471801757812, 1.1105362176895142]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,30000,0.5087462067604065,0.9259969592094421,-0.0036832094192504883,0.005004722625017166
hidden_layers.3,1.5397075414657593,1.552020788192749,0.013529002666473389,1.0079971551895142,0.008786735124886036,1.0061306953430176,4.575847924570553e-05,"[1.2294044494628906, 0.9269648194313049]","[1.2369415760040283, 0.9374136924743652]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,30000,0.4635770320892334,0.9189223051071167,-0.00799715518951416,0.008786735124886036
linear1,1.6596964597702026,1.675855040550232,0.12274748831987381,1.0097358226776123,0.07395779341459274,1.0068978071212769,0.0015066945925354958,"[1.2354940176010132, 1.108217716217041]","[1.2440162897109985, 1.1229040622711182]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,35000,0.23548023402690887,0.701774537563324,-0.009735822677612305,0.07395779341459274
linear2,1.6596964597702026,1.675855040550232,0.12274748831987381,1.0097358226776123,0.07395779341459274,1.0068978071212769,0.0015066945925354958,"[1.2354941368103027, 1.1082175970077515]","[1.244016408920288, 1.1229039430618286]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,35000,0.23548023402690887,0.701774537563324,-0.009735822677612305,0.07395779341459274
hidden_layers.0,1.506945252418518,1.5135905742645264,0.008841154165565968,1.0044097900390625,0.005866937804967165,1.004861831665039,1.9541501387720928e-05,"[1.1514911651611328, 0.9720866084098816]","[1.1570894718170166, 0.9757561087608337]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,35000,0.5079349875450134,0.9340155124664307,-0.0044097900390625,0.005866937804967165
hidden_layers.1,1.4924083948135376,1.4995256662368774,0.0073217712342739105,1.004768967628479,0.00490601034834981,1.0044286251068115,1.3402083823166322e-05,"[1.1197714805603027, 0.9866077303886414]","[1.1247305870056152, 0.991745114326477]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,35000,0.4883876144886017,0.9393845200538635,-0.004768967628479004,0.00490601034834981
hidden_layers.2,1.7536572217941284,1.7626248598098755,0.009009556844830513,1.0051137208938599,0.005137581378221512,1.0053184032440186,2.0293029592721723e-05,"[1.364236831665039, 1.101894497871399]","[1.3714923858642578, 1.1071833372116089]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,35000,0.5080656409263611,0.9255617260932922,-0.005113720893859863,0.005137581378221512
hidden_layers.3,1.5397075414657593,1.5489314794540405,0.009687545709311962,1.005990743637085,0.0062918090261518955,1.005332350730896,2.3462134777219035e-05,"[1.2294044494628906, 0.9269648194313049]","[1.2359600067138672, 0.9335907697677612]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,35000,0.46413764357566833,0.9156299233436584,-0.005990743637084961,0.0062918090261518955
linear1,1.6596964597702026,1.6773613691329956,0.12213998287916183,1.010643482208252,0.07359176129102707,1.0085060596466064,0.0014918174128979445,"[1.2354940176010132, 1.108217716217041]","[1.246003270149231, 1.1229499578475952]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,40000,0.23583132028579712,0.7023875117301941,-0.010643482208251953,0.07359176129102707
linear2,1.6596964597702026,1.6773613691329956,0.12213998287916183,1.010643482208252,0.07359176129102707,1.0085058212280273,0.0014918174128979445,"[1.2354941368103027, 1.1082175970077515]","[1.2460030317306519, 1.1229501962661743]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,40000,0.23583132028579712,0.7023875117301941,-0.010643482208251953,0.07359176129102707
hidden_layers.0,1.506945252418518,1.5143184661865234,0.008594932034611702,1.0048928260803223,0.005703546106815338,1.005158543586731,1.846821396611631e-05,"[1.1514911651611328, 0.9720866084098816]","[1.1574312448501587, 0.9764801263809204]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,40000,0.508029043674469,0.9354934096336365,-0.004892826080322266,0.005703546106815338
hidden_layers.1,1.4924083948135376,1.498150110244751,0.005894664209336042,1.0038472414016724,0.003949766047298908,1.0032106637954712,8.686766705068294e-06,"[1.1197714805603027, 0.9866077303886414]","[1.1233667135238647, 0.991212010383606]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,40000,0.48749372363090515,0.9388653039932251,-0.0038472414016723633,0.003949766047298908
hidden_layers.2,1.7536572217941284,1.7620441913604736,0.008531725034117699,1.0047825574874878,0.004865104332566261,1.0048611164093018,1.8197582903667353e-05,"[1.364236831665039, 1.101894497871399]","[1.3708685636520386, 1.1070317029953003]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,40000,0.507976233959198,0.925205409526825,-0.004782557487487793,0.004865104332566261
hidden_layers.3,1.5397075414657593,1.5498842000961304,0.010509120300412178,1.0066094398498535,0.0068254005163908005,1.005489706993103,2.7610403776634485e-05,"[1.2294044494628906, 0.9269648194313049]","[1.236153483390808, 0.9349150061607361]",exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,40000,0.4642687439918518,0.9159852862358093,-0.006609439849853516,0.0068254005163908005
linear1,1.5816348791122437,1.5829994678497314,0.12299839407205582,1.000862717628479,0.07776661962270737,1.0018036365509033,0.0015128601808100939,"[1.550775408744812, 0.31090983748435974]","[1.5535725355148315, 0.30380895733833313]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,5000,0.49189990758895874,0.7002152800559998,-0.0008627176284790039,0.07776661962270737
linear2,1.5816348791122437,1.5603923797607422,0.1441330909729004,0.9865692853927612,0.09112918376922607,0.9986370205879211,0.0020774349104613066,"[1.550775408744812, 0.31090983748435974]","[1.548661708831787, 0.19097350537776947]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,5000,0.524331271648407,0.7544625997543335,0.01343071460723877,0.09112918376922607
hidden_layers.0,1.358361005783081,1.3562688827514648,0.04270387440919876,0.9984598159790039,0.031437795609235764,1.0030580759048462,0.00045590524678118527,"[1.3402115106582642, 0.22130952775478363]","[1.34430992603302, 0.17971034348011017]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,5000,0.6311661601066589,0.7209213376045227,0.0015401840209960938,0.031437795609235764
hidden_layers.1,1.2818464040756226,1.298925757408142,0.11134815961122513,1.0133240222930908,0.08686544746160507,1.0022963285446167,0.0030996031127870083,"[1.2660328149795532, 0.20072755217552185]","[1.2689399719238281, 0.2774880826473236]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,5000,0.524927020072937,0.7812076807022095,-0.01332402229309082,0.08686544746160507
hidden_layers.2,1.4754862785339355,1.4750211238861084,0.17988808453083038,0.999684751033783,0.12191782891750336,0.9866240620613098,0.008089931681752205,"[1.4707666635513306, 0.11792171001434326]","[1.4510937929153442, 0.26460087299346924]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,5000,0.4378463625907898,0.5826847553253174,0.000315248966217041,0.12191782891750336
hidden_layers.3,1.3179171085357666,1.3163865804672241,0.05253637209534645,0.9988386631011963,0.039863184094429016,0.9985578656196594,0.000690017594024539,"[1.3176356554031372, 0.027242466807365417]","[1.3157354593276978, 0.04139730706810951]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,5000,0.5394240021705627,0.7347105145454407,0.001161336898803711,0.039863184094429016
linear1,1.5816348791122437,1.5686790943145752,0.16196976602077484,0.9918085932731628,0.10240654647350311,1.0023839473724365,0.0026234204415231943,"[1.550775408744812, 0.31090983748435974]","[1.5544724464416504, 0.21063996851444244]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,10000,0.544219434261322,0.7774136066436768,0.008191406726837158,0.10240654647350311
linear2,1.5816348791122437,1.572566270828247,0.15100760757923126,0.9942663311958313,0.09547564387321472,1.006615161895752,0.0022803295869380236,"[1.550775408744812, 0.31090983748435974]","[1.5610339641571045, 0.19009935855865479]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,10000,0.534421980381012,0.7640416622161865,0.005733668804168701,0.09547564387321472
hidden_layers.0,1.358361005783081,1.3513418436050415,0.03769635409116745,0.9948326349258423,0.02775135263800621,0.9989458918571472,0.00035525375278666615,"[1.3402115106582642, 0.22130952775478363]","[1.3387987613677979, 0.1836916208267212]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,10000,0.7513657212257385,0.8248255848884583,0.005167365074157715,0.02775135263800621
hidden_layers.1,1.2818464040756226,1.2775589227676392,0.06260987371206284,0.9966552257537842,0.04884350672364235,0.9958608150482178,0.0009799990803003311,"[1.2660328149795532, 0.20072755217552185]","[1.2607924938201904, 0.20629829168319702]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,10000,0.5896735787391663,0.8243739008903503,0.0033447742462158203,0.04884350672364235
hidden_layers.2,1.4754862785339355,1.507494330406189,0.4927526116371155,1.021693229675293,0.3339594602584839,0.9707180261611938,0.06070128083229065,"[1.4707666635513306, 0.11792171001434326]","[1.4276996850967407, 0.4839549958705902]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,10000,0.5313385725021362,0.6777169704437256,-0.02169322967529297,0.3339594602584839
hidden_layers.3,1.3179171085357666,1.3202444314956665,0.06024971231818199,1.0017659664154053,0.04571585729718208,1.0019334554672241,0.0009075069683603942,"[1.3176356554031372, 0.027242466807365417]","[1.320183277130127, 0.012697535566985607]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,10000,0.5897418856620789,0.7831598520278931,-0.0017659664154052734,0.04571585729718208
linear1,1.5816348791122437,1.5624500513076782,0.29267778992652893,0.9878702759742737,0.18504762649536133,1.0045952796936035,0.00856602843850851,"[1.550775408744812, 0.31090983748435974]","[1.5579017400741577, 0.11913111805915833]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,15000,0.6510465741157532,0.8978224992752075,0.012129724025726318,0.18504762649536133
linear2,1.5816348791122437,1.5738475322723389,0.16620469093322754,0.9950764179229736,0.10508410632610321,1.0080431699752808,0.0027624000795185566,"[1.550775408744812, 0.31090983748435974]","[1.5632485151290894, 0.18234635889530182]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,15000,0.5399143695831299,0.7632514238357544,0.004923582077026367,0.10508410632610321
hidden_layers.0,1.358361005783081,1.3504201173782349,0.057209562510252,0.9941540956497192,0.04211661219596863,1.000133991241455,0.0008182334713637829,"[1.3402115106582642, 0.22130952775478363]","[1.3403911590576172, 0.16427358984947205]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,15000,0.8219122290611267,0.8781779408454895,0.005845904350280762,0.04211661219596863
hidden_layers.1,1.2818464040756226,1.2821500301361084,0.04831726476550102,1.0002368688583374,0.03769348934292793,0.9992766380310059,0.0005836394848302007,"[1.2660328149795532, 0.20072755217552185]","[1.2651170492172241, 0.20829658210277557]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,15000,0.6077089309692383,0.8218022584915161,-0.00023686885833740234,0.03769348934292793
hidden_layers.2,1.4754862785339355,1.4668164253234863,0.3627535104751587,0.9941240549087524,0.24585352838039398,0.9708669781684875,0.032897528260946274,"[1.4707666635513306, 0.11792171001434326]","[1.427918791770935, 0.3355569839477539]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,15000,0.5697944760322571,0.7066813111305237,0.005875945091247559,0.24585352838039398
hidden_layers.3,1.3179171085357666,1.3234705924987793,0.08421875536441803,1.004213809967041,0.06390292197465897,1.0037133693695068,0.0017731997650116682,"[1.3176356554031372, 0.027242466807365417]","[1.3225284814834595, 0.04992767795920372]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,15000,0.6007242202758789,0.781326413154602,-0.004213809967041016,0.06390292197465897
linear1,1.5816348791122437,1.569091796875,0.33217811584472656,0.9920695424079895,0.2100220024585724,1.007035732269287,0.011034229770302773,"[1.550775408744812, 0.31090983748435974]","[1.5616861581802368, 0.15226714313030243]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,20000,0.6762286424636841,0.9218090176582336,0.007930457592010498,0.2100220024585724
linear2,1.5816348791122437,1.5668123960494995,0.16715767979621887,0.9906283617019653,0.10568664222955704,1.0037841796875,0.00279416935518384,"[1.550775408744812, 0.31090983748435974]","[1.5566438436508179, 0.17821760475635529]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,20000,0.5421342849731445,0.7675506472587585,0.009371638298034668,0.10568664222955704
hidden_layers.0,1.358361005783081,1.3542115688323975,0.04667186364531517,0.9969452619552612,0.034358955919742584,1.001981258392334,0.0005445657297968864,"[1.3402115106582642, 0.22130952775478363]","[1.3428667783737183, 0.1749235987663269]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,20000,0.8329765200614929,0.8848001956939697,0.0030547380447387695,0.034358955919742584
hidden_layers.1,1.2818464040756226,1.289253830909729,0.039306361228227615,1.0057786703109741,0.030663862824440002,1.0007389783859253,0.00038624752778559923,"[1.2660328149795532, 0.20072755217552185]","[1.2669683694839478, 0.2386763095855713]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,20000,0.6006543636322021,0.8040056228637695,-0.005778670310974121,0.030663862824440002
hidden_layers.2,1.4754862785339355,1.4834909439086914,0.3105180263519287,1.0054250955581665,0.21045131981372833,0.9761592149734497,0.024105358868837357,"[1.4707666635513306, 0.11792171001434326]","[1.4357024431228638, 0.37350162863731384]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,20000,0.5564354658126831,0.6974433064460754,-0.005425095558166504,0.21045131981372833
hidden_layers.3,1.3179171085357666,1.3218154907226562,0.10685096681118011,1.0029579401016235,0.08107563853263855,1.0017229318618774,0.002854282269254327,"[1.3176356554031372, 0.027242466807365417]","[1.3199058771133423, 0.07102536410093307]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,20000,0.569560170173645,0.7464886903762817,-0.002957940101623535,0.08107563853263855
linear1,1.5816348791122437,1.5702959299087524,0.3308521807193756,0.9928308725357056,0.20918366312980652,1.0061694383621216,0.01094631664454937,"[1.550775408744812, 0.31090983748435974]","[1.5603429079055786, 0.17651872336864471]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,25000,0.6798681616783142,0.9266577959060669,0.007169127464294434,0.20918366312980652
linear2,1.5816348791122437,1.5688176155090332,0.1714736670255661,0.9918962121009827,0.10841545462608337,1.0052478313446045,0.002940321806818247,"[1.550775408744812, 0.31090983748435974]","[1.5589137077331543, 0.17600320279598236]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,25000,0.5415853261947632,0.7667909860610962,0.008103787899017334,0.10841545462608337
